,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Fe3Fet_Liq,NiO_Liq,CoO_Liq,CO2_Liq,SiO2_Liq_mol_frac,MgO_Liq_mol_frac,MnO_Liq_mol_frac,FeOt_Liq_mol_frac,CaO_Liq_mol_frac,Al2O3_Liq_mol_frac,Na2O_Liq_mol_frac,K2O_Liq_mol_frac,TiO2_Liq_mol_frac,P2O5_Liq_mol_frac,Cr2O3_Liq_mol_frac,Si_Liq_cat_frac,Mg_Liq_cat_frac,Mn_Liq_cat_frac,Fet_Liq_cat_frac,Ca_Liq_cat_frac,Al_Liq_cat_frac,Na_Liq_cat_frac,K_Liq_cat_frac,Ti_Liq_cat_frac,P_Liq_cat_frac,Cr_Liq_cat_frac,Mg_Number_Liq_NoFe3,Mg_Number_Liq_Fe3,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Si_Cpx_cat_6ox,Mg_Cpx_cat_6ox,Fet_Cpx_cat_6ox,Ca_Cpx_cat_6ox,Al_Cpx_cat_6ox,Na_Cpx_cat_6ox,K_Cpx_cat_6ox,Mn_Cpx_cat_6ox,Ti_Cpx_cat_6ox,Cr_Cpx_cat_6ox,oxy_renorm_factor,Al_IV_cat_6ox,Al_VI_cat_6ox,En_Simple_MgFeCa_Cpx,Fs_Simple_MgFeCa_Cpx,Wo_Simple_MgFeCa_Cpx,Cation_Sum_Cpx,Ca_CaMgFe,Lindley_Fe3_Cpx,Lindley_Fe2_Cpx,Lindley_Fe3_Cpx_prop,CrCaTs,a_cpx_En,Mgno_Cpx,Jd,"Jd_from 0=Na, 1=Al",CaTs,CaTi,DiHd_1996,EnFs,DiHd_2003,Di_Cpx,FeIII_Wang21,FeII_Wang21,Kd_Fe_Mg_Fe2,Kd_Fe_Mg_Fe2_Lind,Kd_Fe_Mg_Fet,lnK_Jd_liq,lnK_Jd_DiHd_liq_1996,lnK_Jd_DiHd_liq_2003,Kd_Fe_Mg_IdealWB,Mgno_Liq_noFe3,Mgno_Liq_Fe2,DeltaFeMg_WB,Sample_ID_Liq,Sample_ID_Cpx,P_kbar,T_K,
45,60.85,0.48,20.36,2.43,0.09,0.17,2.99,5.57,7.06,0,0,7.6,0,0,0,0,0.686194504,0.002857881,0.000859635,0.022916533,0.036126923,0.13529799,0.060891825,0.050783181,0.004071527,0,0,0.550288183,0.002291855,0.000689378,0.01837773,0.028971697,0.217002278,0.097663422,0.08145033,0.003265129,0,0,0.110877243,0.110877243,45.87,1.83,6.14,13.07,0.54,8.49,23.34,0.53,0.22,0,1.774996996,0.489762036,0.422961136,0.967704744,0.2800233,0.039764167,0.010860507,0.017698961,0.053265922,0,0,0.225003004,0.055020296,0.260452439,0.224928131,0.514619431,4.057037769,0.514619431,0.103215032,0.319746104,0.244029588,0,-0.015299126,0.536585977,0.039764167,0,0.015256129,0.104873438,0.847575178,0.032573997,0.847575178,0.446152483,0.103215032,0.319746104,0.107698721,0.081417046,0.107698721,1.823912851,-6.625865644,-6.625865644,0.208804992,0.110877243,0.110877243,0.101106271,45,45,2,1153.15,
46,61.2,0.37,20.81,2,0.08,0.11,2.61,5.36,7.45,0,0,7.8,0,0,0,0,0.692382621,0.001855222,0.000766602,0.018922596,0.031637953,0.138737459,0.058786373,0.053762512,0.003148661,0,0,0.553336671,0.001482652,0.000612651,0.015122515,0.025284343,0.221751735,0.093961504,0.085931589,0.002516339,0,0,0.089285884,0.089285884,44.7,2.21,7.38,14.27,0.57,6.94,22.66,0.63,0.48,0,1.744616369,0.403794534,0.465770938,0.947600894,0.339473359,0.047673837,0.023899686,0.018843102,0.064880497,0,0,0.255383631,0.084089728,0.222211098,0.256317169,0.521471733,4.056553216,0.521471733,0.089206746,0.376564192,0.191524929,0,-0.015233625,0.464355269,0.047673837,0,0.036415891,0.10948387,0.801701133,0.03393217,0.801701133,0.364384749,0.089206746,0.376564192,0.113090778,0.091431075,0.113090778,2.011271734,-6.726897473,-6.726897473,0.19537008,0.089285884,0.089285884,0.082279302,46,46,2,1113.15,
47,62.41,0.42,20.85,1.4,0.09,0.14,2.06,5.35,7.3,0,0,8.3,0,0,0,0,0.70505146,0.00235778,0.000861181,0.013226674,0.024934863,0.138803243,0.058591897,0.052603912,0.003568991,0,0,0.564041596,0.001886225,0.000688945,0.010581348,0.019947906,0.222085357,0.093747106,0.084166322,0.002855195,0,0,0.151286198,0.151286198,45.68,1.58,6.75,13.04,0.6,8.27,22.92,0.76,0.27,0,1.769642974,0.477610225,0.422467346,0.951365308,0.308191211,0.057084775,0.013343872,0.019687743,0.046041146,0,0,0.230357026,0.077834184,0.257966492,0.22818276,0.513850748,4.065434599,0.513850748,0.117525325,0.304942021,0.278187951,0,-0.017668142,0.530623973,0.057084775,0,0.02074941,0.104803808,0.82581209,0.037132741,0.82581209,0.428822757,0.117525325,0.304942021,0.157678356,0.113814137,0.157678356,2.153884676,-7.099237158,-7.099237158,0.207696059,0.151286198,0.151286198,0.050017703,47,47,2,1113.15,
48,61.56,0.35,21,1.64,0.13,0.14,1.89,6.44,6.84,0,0,6.4,0,0,0,0,0.695437585,0.002357741,0.001243907,0.015493851,0.022876758,0.139799546,0.07052816,0.04928834,0.00297411,0,0,0.55210283,0.001871794,0.000987529,0.012300456,0.018161692,0.221971682,0.111983585,0.078259308,0.002361124,0,0,0.132070727,0.132070727,45.77,1.43,6.42,13.49,0.83,7.83,22.82,0.91,0.25,0,1.781045162,0.454217986,0.438997415,0.951443046,0.294432647,0.068656641,0.012410594,0.027356293,0.041856174,0,0,0.218954838,0.075477809,0.246234194,0.237983035,0.515782771,4.070415957,0.515782771,0.128421321,0.310576095,0.292533204,0,-0.026406477,0.508511752,0.068656641,0,0.006821168,0.106066835,0.838555042,0.027330179,0.838555042,0.413750265,0.128421321,0.310576095,0.147073482,0.104049605,0.147073482,2.204012951,-7.072864165,-7.072864165,0.203583186,0.132070727,0.132070727,0.056509704,48,48,2,1113.15,
49,61.14,0.46,20.74,1.66,0.16,0.28,2.78,5.53,7.26,0,0,7.4,0,0,0,0,0.689915963,0.004710178,0.001529241,0.01566516,0.033611562,0.137913389,0.060494102,0.052255971,0.003904434,0,0,0.551639977,0.003766144,0.001222744,0.01252548,0.026874985,0.220544364,0.096739217,0.0835652,0.00312189,0,0,0.231164613,0.231164613,44,1.64,7.66,11.08,0.47,9.69,22.91,0.74,0.17,0,1.719965249,0.564675985,0.36221193,0.959544723,0.352900831,0.056084887,0.00847763,0.015561447,0.048221456,0,0,0.280034751,0.07286608,0.299335356,0.192008939,0.508655705,4.087644138,0.508655705,0.166810647,0.195401283,0.460533277,0,-0.019075296,0.609209166,0.056084887,0,0.016781192,0.131626779,0.811136751,0.057875582,0.811136751,0.485998996,0.166810647,0.195401283,0.192870553,0.104047245,0.192870553,2.156223251,-6.557840998,-6.557840998,0.222312905,0.231164613,0.231164613,0.029442351,49,49,2,1153.15,
50,61.68,0.46,20.09,1.49,0.15,0.26,2.16,5.87,7.84,0,0,5.9,0,0,0,0,0.695916952,0.004373156,0.001433473,0.014059029,0.026111988,0.133573377,0.064204918,0.056423193,0.003903915,0,0,0.554868543,0.003486805,0.001142937,0.011209545,0.020819612,0.213001465,0.102383737,0.089974687,0.00311267,0,0,0.237250466,0.237250466,43.68,2.05,9.02,12.09,0.59,8.31,21.97,1.07,0.45,0,1.699027467,0.481867171,0.393278374,0.915632003,0.413505436,0.080695383,0.022330005,0.019438149,0.05997926,0,0,0.300972533,0.112532903,0.269082652,0.219613192,0.511304156,4.085753248,0.511304156,0.149176491,0.244101882,0.379315267,0,-0.013838832,0.550605485,0.080695383,0,0.031837521,0.134567506,0.749226976,0.062959284,0.749226976,0.40357083,0.149176491,0.244101882,0.253870569,0.157573586,0.253870569,2.486457815,-6.494892953,-6.494892953,0.21141262,0.237250466,0.237250466,0.042457949,50,50,2,1153.15,
51,62.12,0.21,21.01,1.34,0.13,0.13,2.25,5.43,7.38,0,0,8.9,0,0,0,0,0.702193516,0.002190672,0.001244669,0.012667361,0.027250911,0.139951752,0.059503476,0.053212085,0.001785559,0,0,0.560558664,0.001748806,0.000993615,0.010112311,0.021754308,0.223446003,0.09500284,0.084958048,0.001425405,0,0,0.147436014,0.147436014,43.45,1.52,8.7,12.48,0.53,8.67,22.27,1.08,0.36,0,1.698198315,0.505156875,0.407914557,0.932592628,0.400751164,0.081840734,0.017949802,0.017545252,0.044686021,0,0,0.301801685,0.098949479,0.273699253,0.221012353,0.505288394,4.10663535,0.505288394,0.195320898,0.21259366,0.478827966,0,-0.024278603,0.553241859,0.081840734,0,0.017108745,0.14234647,0.773137413,0.069967009,0.773137413,0.419674057,0.195320898,0.21259366,0.139647782,0.072780519,0.139647782,2.507096555,-6.655680937,-6.655680937,0.211902986,0.147436014,0.147436014,0.072255204,51,51,2,1113.15,
52,61.94,0.24,20.91,1.34,0.11,0.1,1.47,6.29,7.61,0,0,7.4,0,0,0,0,0.70121573,0.001687676,0.001054771,0.012686483,0.017830804,0.139495887,0.069031647,0.054953284,0.002043719,0,0,0.554987239,0.001335735,0.000834814,0.010040899,0.014112445,0.220812037,0.109272173,0.086987128,0.001617531,0,0,0.117406936,0.117406936,43.24,1.73,7.91,12.91,0.73,8.64,22.14,1.2,0.18,0,1.702792829,0.507222389,0.42516584,0.934172073,0.367121252,0.091623001,0.009042888,0.024349167,0.051245024,0,0,0.297207171,0.069914082,0.271741764,0.227780393,0.500477843,4.112734465,0.500477843,0.216426041,0.208739799,0.509039111,0,-0.026689587,0.543995137,0.069914082,1,0,0.148603585,0.785568488,0.07340987,0.785568488,0.416475751,0.216426041,0.208739799,0.11150843,0.054746278,0.11150843,2.241489082,-7.431675525,-7.431675525,0.210183096,0.117406936,0.117406936,0.098674666,52,52,2,1113.15,
53,60.08,0.58,20.39,2.6,0.13,0.26,3.73,5.14,7.08,0,0,7.6,0,0,0,0,0.67734413,0.004369798,0.001241389,0.024513696,0.045056911,0.135463906,0.056177151,0.050914473,0.004918548,0,0,0.545121819,0.003516783,0.000999061,0.019728451,0.036261487,0.218040808,0.090421956,0.081951223,0.003958413,0,0,0.151286198,0.151286198,44.21,2.26,7.41,12.34,0.42,8.51,23.57,0.5,0.21,0,1.720741086,0.493779572,0.401667014,0.982941638,0.339914849,0.037732202,0.010427324,0.013846163,0.066165702,0,0,0.279258914,0.060655935,0.262874078,0.213835994,0.523289928,4.06721555,0.523289928,0.124003776,0.277663237,0.308722828,0,-0.025066382,0.551425603,0.037732202,0,0.022923733,0.128167591,0.831850315,0.031798136,0.831850315,0.451725468,0.124003776,0.277663237,0.145005875,0.100239251,0.145005875,1.862591811,-6.245451647,-6.245451647,0.211565162,0.151286198,0.151286198,0.066559287,53,53,2,1153.15,
54,60.41,0.51,20.39,2.47,0.08,0.22,2.81,5.67,7.43,0,0,5.6,0,0,0,0,0.68246518,0.003705125,0.000765503,0.023335903,0.034013484,0.135742489,0.062097178,0.053541313,0.004333824,0,0,0.545369628,0.002960829,0.000611726,0.01864812,0.027180758,0.216948301,0.099245839,0.085571563,0.003463233,0,0,0.137014701,0.137014701,43.73,2.34,7.25,12.91,0.48,7.99,23.62,0.56,0.21,0,1.716067876,0.467423248,0.423679275,0.993134374,0.335312625,0.042607902,0.010513149,0.015954432,0.069071727,0,0,0.283932124,0.051380502,0.248070319,0.224854569,0.527075112,4.073764609,0.527075112,0.13701607,0.286663205,0.323395733,0,-0.037271843,0.524536529,0.042607902,0,0.0087726,0.137579762,0.846782012,0.022160256,0.846782012,0.436362454,0.13701607,0.286663205,0.143914711,0.097373308,0.143914711,1.895118918,-6.591045795,-6.591045795,0.206563794,0.137014701,0.137014701,0.062649083,54,54,2,1153.15,
55,61.5,0.33,19.6,2.34,0.18,0.22,0.7,9.3,5.8,0,0,3.7,0,0,0,0,0.689454626,0.003676731,0.001709182,0.021938272,0.008408175,0.129483242,0.101071955,0.041475069,0.002782749,0,0,0.542011181,0.002890443,0.001343664,0.017246659,0.006610043,0.203585159,0.158914387,0.06521082,0.002187643,0,0,0.143534058,0.143534058,50.1,1.5,2.48,9.69,0.98,12.6,21,1.66,0,0,1.894522451,0.710298866,0.306437423,0.850852857,0.110527571,0.121707476,0,0.031388693,0.042666082,0,0,0.105477549,0.005050022,0.380329296,0.164081818,0.455588885,4.068401419,0.455588885,0.136802838,0.169634585,0.446429933,0,0.024253441,0.698599747,0.005050022,1,0,0.052738774,0.798114083,0.109311103,0.798114083,0.540870161,0.136802838,0.169634585,0.072303622,0.040025121,0.072303622,-0.632364731,-10.55615467,-10.55615467,0.238939553,0.143534058,0.143534058,0.166635931,55,55,2,1148.15,
56,61.5,0.5,20.2,2.07,0.15,0.22,0.76,9.1,5.5,0,0,3.9,0,0,0,0,0.690156546,0.003680474,0.001425768,0.019426691,0.00913817,0.133582875,0.098999051,0.039369847,0.004220578,0,0,0.542596473,0.002893564,0.001120929,0.015273135,0.007184368,0.21004393,0.155664787,0.061904623,0.003318191,0,0,0.159273991,0.159273991,49.9,1.3,3.21,8.8,0.88,12.8,21.3,1.73,0,0,1.881645307,0.719541308,0.277508239,0.860577438,0.142658996,0.126482505,0,0.028106387,0.036873133,0,0,0.118354693,0.024304304,0.387344345,0.14938857,0.463267085,4.073393313,0.463267085,0.146786627,0.130721613,0.528945113,0,0.011198704,0.721663853,0.024304304,1,0,0.059177346,0.801400092,0.097824728,0.801400092,0.562490496,0.146786627,0.130721613,0.073067633,0.034418866,0.073067633,0.926165884,-9.019230699,-9.019230699,0.243229477,0.159273991,0.159273991,0.170161844,56,56,2,1160.15,
57,61.4,0.49,19.9,2.31,0.16,0.26,0.73,9.1,5.7,0,0,4.1,0,0,0,0,0.688416837,0.004345753,0.001519456,0.021659633,0.008769586,0.131481033,0.098910329,0.040764912,0.00413246,0,0,0.54156743,0.00341874,0.001195334,0.017039315,0.006898905,0.206868402,0.155622611,0.064138317,0.003250946,0,0,0.167105071,0.167105071,49.2,1.44,3.86,10.62,1.04,11.3,20.7,1.87,0,0,1.868471978,0.63974732,0.33728886,0.842296445,0.172768955,0.137692483,0,0.033453376,0.041135185,0,0,0.131528022,0.041240933,0.351638459,0.18539153,0.462970011,4.072854601,0.462970011,0.145709202,0.191579657,0.43200123,0,0.016904739,0.654776103,0.041240933,1,0,0.065764011,0.776532434,0.100251873,0.776532434,0.491627589,0.145709202,0.191579657,0.105780945,0.060083446,0.105780945,1.474245183,-8.365184492,-8.365184492,0.230788355,0.167105071,0.167105071,0.12500741,57,57,1,1160.15,
58,61.3,0.44,19.3,2.53,0.16,0.3,0.82,9.2,5.8,0,0,1.9,0,0,0,0,0.687221726,0.005013791,0.001519293,0.023719904,0.009849709,0.127503068,0.099986502,0.041475626,0.003710381,0,0,0.541560737,0.003951086,0.001197269,0.01869232,0.007762001,0.200955973,0.157587462,0.065369209,0.002923943,0,0,0.174486873,0.174486873,48.4,1.9,3.82,10.11,0.75,12.8,20.7,1.54,0,0,1.83500781,0.723454247,0.320552896,0.840883899,0.170691869,0.113203646,0,0.024084573,0.05418457,0,0,0.16499219,0.005699678,0.383817542,0.170064417,0.446118041,4.082063509,0.446118041,0.164127018,0.156425878,0.512012276,0,0.039395285,0.692951989,0.005699678,1,0,0.082496095,0.758387804,0.142809669,0.758387804,0.513681428,0.164127018,0.156425878,0.093657362,0.045703643,0.093657362,-0.488301318,-10.08474274,-10.08474274,0.23788907,0.174486873,0.174486873,0.144231708,58,58,1,1198.15,
59,61.5,0.33,19.6,2.34,0.18,0.22,0.7,9.3,5.8,0,0,3.7,0,0,0,0,0.689454626,0.003676731,0.001709182,0.021938272,0.008408175,0.129483242,0.101071955,0.041475069,0.002782749,0,0,0.542011181,0.002890443,0.001343664,0.017246659,0.006610043,0.203585159,0.158914387,0.06521082,0.002187643,0,0,0.143534058,0.143534058,50.1,1.5,2.48,9.69,0.98,12.6,21,1.66,0,0,1.894522451,0.710298866,0.306437423,0.850852857,0.110527571,0.121707476,0,0.031388693,0.042666082,0,0,0.105477549,0.005050022,0.380329296,0.164081818,0.455588885,4.068401419,0.455588885,0.136802838,0.169634585,0.446429933,0,0.024253441,0.698599747,0.005050022,1,0,0.052738774,0.798114083,0.109311103,0.798114083,0.540870161,0.136802838,0.169634585,0.072303622,0.040025121,0.072303622,-0.632364731,-10.55615467,-10.55615467,0.238939553,0.143534058,0.143534058,0.166635931,59,59,2,1148.15,
60,60.5,0.75,19.7,3,0.23,0.3,0.5,10.1,4.9,0,0,0.9,0,0,0,0,0.677669733,0.005009478,0.002182105,0.028102177,0.006000754,0.130033682,0.10967338,0.035009615,0.006319074,0,0,0.531623807,0.003929876,0.001711835,0.022045822,0.00470752,0.204019739,0.172074913,0.05492925,0.004957238,0,0,0.151286198,0.151286198,48.7,3.13,3.12,12.24,1.03,9.53,17.68,3.67,0.08,0,1.879194656,0.548206592,0.394984651,0.73096773,0.141890826,0.27457185,0.003938142,0.033663957,0.090848261,0,0,0.120805344,0.021085482,0.327451933,0.235930194,0.436617873,4.098266665,0.436617873,0.192595188,0.202389463,0.487601703,0,-0.0074855,0.581217147,0.021085482,1,0,0.060402672,0.670565058,0.136313093,0.670565058,0.37631799,0.192595188,0.202389463,0.128436516,0.065810652,0.128436516,0.753831718,-9.119359962,-9.119359962,0.217106389,0.151286198,0.151286198,0.088669873,60,60,0.5,1123.15,
61,62.4,0.38,20.3,2.4,0.22,0.14,0.4,9.6,4.2,0,0,9.9,0,0,0,0,0.697482143,0.002332841,0.002082842,0.022434466,0.004790509,0.133712331,0.104024797,0.029945139,0.003194932,0,0,0.55020265,0.001840241,0.001643032,0.017697231,0.003778951,0.210955592,0.164118092,0.047243919,0.002520294,0,0,0.094187476,0.094187476,47.4,2.51,3.62,13.83,1.78,8.13,16.4,4.37,0.04,0,1.8710174,0.478408157,0.456538764,0.693611794,0.168408873,0.334447581,0.002014272,0.059512009,0.074525119,0,0,0.1289826,0.039426274,0.293761688,0.280333009,0.425905304,4.13848397,0.425905304,0.274953668,0.181585096,0.602257004,0,-0.022481995,0.51168718,0.039426274,1,0,0.0644913,0.629120494,0.152913214,0.629120494,0.3026534,0.274953668,0.181585096,0.099231242,0.039468532,0.099231242,1.324891063,-8.920343631,-8.920343631,0.204173815,0.094187476,0.094187476,0.104942573,61,61,2.5,1048.15,
62,61.1,0.12,20.4,2,0.24,0.07,0.16,9.7,6.2,0,0,10.8,0,0,0,0,0.688671004,0.001176189,0.002291221,0.018851963,0.001932252,0.135496374,0.105988675,0.044574946,0.001017376,0,0,0.535489018,0.000914568,0.001781582,0.014658696,0.001502458,0.21071548,0.164826953,0.069320165,0.000791079,0,0,0.058724947,0.058724947,47.4,2.95,4.02,15.33,2.42,6.09,14.02,5.52,0.05,0,1.88721236,0.361466679,0.510435157,0.598085923,0.188636356,0.426116789,0.002539633,0.081609915,0.08834743,0,0,0.11278764,0.075848717,0.245897748,0.347237692,0.40686456,4.144450242,0.40686456,0.286360852,0.224074305,0.561013182,0,-0.018488417,0.41456457,0.075848717,1,0,0.05639382,0.541692103,0.165104866,0.541692103,0.205350008,0.286360852,0.224074305,0.088103448,0.038676252,0.088103448,2.03024092,-9.268703556,-9.268703556,0.18610901,0.058724947,0.058724947,0.098005562,62,62,2.5,973.15,
63,61.7,0.51,20,2.5,0.28,0.14,0.41,9.9,4.7,0,0,6.8,0,0,0,0,0.689843466,0.002333469,0.002651603,0.023375526,0.004911593,0.131771748,0.107304449,0.033519057,0.004289089,0,0,0.542076095,0.00183363,0.002083619,0.01836839,0.003859509,0.207091371,0.168638769,0.052678268,0.003370348,0,0,0.090761922,0.090761922,48.5,2.09,3.46,13.83,1.57,8.51,17.14,3.8,0.09,0,1.890236701,0.494438816,0.450767532,0.715745138,0.158930579,0.287147597,0.004474819,0.051827377,0.061270329,0,0,0.109763299,0.04916728,0.297684081,0.271391149,0.43092477,4.114838889,0.43092477,0.225202958,0.225564573,0.49959889,0,-0.005707817,0.523093122,0.04916728,1,0,0.05488165,0.660863488,0.14217143,0.660863488,0.327728694,0.225202958,0.225564573,0.091008226,0.045540617,0.091008226,1.566762354,-8.702915365,-8.702915365,0.206295321,0.090761922,0.090761922,0.115287095,63,63,2,1073.15,
64,61,0.4,20.7,2.5,0.25,0.08,0.32,10.6,4.1,0,0,9.6,0,0,0,0,0.684202157,0.001337683,0.002375088,0.023450419,0.003845721,0.136820719,0.115259733,0.029333711,0.003374769,0,0,0.533943027,0.001043911,0.00185349,0.018300421,0.003001153,0.213546444,0.179894583,0.045783341,0.002633629,0,0,0.053963007,0.053963007,46.1,4.23,3.78,18.91,1.79,3.92,16.72,3.77,0.03,0,1.843891882,0.233737901,0.632531342,0.71654577,0.178189965,0.292363407,0.001530785,0.060641884,0.127263648,0,0,0.156108118,0.022081847,0.147672279,0.3996243,0.45270342,4.086696584,0.45270342,0.171862382,0.46066896,0.271705718,0,-0.007975692,0.269814727,0.022081847,1,0,0.078054059,0.638491711,0.113888766,0.638491711,0.161007574,0.171862382,0.46066896,0.154367347,0.112424856,0.154367347,0.701218035,-9.859182033,-9.859182033,0.159185539,0.053963007,0.053963007,0.004818192,64,64,2,1023.15,
65,60.1,0.7,19.8,3.2,0.29,0.21,0.36,10.8,4.5,0,0,4.1,0,0,0,0,0.673350066,0.003507473,0.002752007,0.029982815,0.004321575,0.130724968,0.117302517,0.032159367,0.005899211,0,0,0.525977958,0.002739813,0.002149692,0.023420655,0.003375738,0.20422795,0.183258432,0.050241677,0.004608086,0,0,0.104727903,0.104727903,47.4,3.61,3.76,14.91,1.27,7.62,16.02,4.25,0.05,0,1.857621377,0.445186899,0.48866642,0.67268928,0.173669526,0.322934858,0.002499812,0.042156807,0.106418108,0,0,0.142378623,0.031290903,0.27710868,0.304172712,0.418718608,4.111843087,0.418718608,0.221186361,0.267480058,0.452632619,0,0.001407878,0.476712036,0.031290903,1,0,0.071189311,0.601499968,0.166176675,0.601499968,0.274361811,0.221186361,0.267480058,0.128407972,0.070286336,0.128407972,1.105940523,-9.00536984,-9.00536984,0.197668439,0.104727903,0.104727903,0.069260466,65,65,1,1073.15,
66,60.9,0.67,19.6,3.1,0.28,0.23,0.39,9.4,5.4,0,0,3.8,0,0,0,0,0.683490035,0.003848144,0.002661694,0.029095953,0.004689782,0.129627721,0.10227274,0.038657806,0.005656127,0,0,0.53794466,0.003028703,0.002094901,0.022900133,0.003691119,0.204048448,0.160988665,0.060851685,0.004451687,0,0,0.116804847,0.116804847,45.7,3.01,3.94,15.49,1.26,7.95,16.23,4.38,0.09,0,1.822415256,0.472614255,0.516581149,0.693462209,0.185175821,0.338651022,0.004578595,0.042558549,0.090287393,0,0,0.177584744,0.007591078,0.280873691,0.307003127,0.412123181,4.166324249,0.412123181,0.328069903,0.188511247,0.635079122,0,-0.026997745,0.477768101,0.007591078,1,0,0.088792372,0.604669837,0.192262784,0.604669837,0.276980363,0.328069903,0.188511247,0.144560763,0.052753241,0.144560763,-0.224963414,-10.21611508,-10.21611508,0.197864867,0.116804847,0.116804847,0.053304104,66,66,1,1098.15,
67,62.6,0.19,20.6,2.4,0.21,0.06,0.23,8.6,5,0,0,9.6,0,0,0,0,0.703928333,0.001005805,0.002000131,0.022569469,0.002771118,0.136504904,0.093749661,0.035863499,0.001607079,0,0,0.555973691,0.000794401,0.001579735,0.017825723,0.002188673,0.215627448,0.148089919,0.056651114,0.001269296,0,0,0.042662201,0.042662201,45.9,3.49,4.17,15.8,1.67,7.03,15.57,4.81,0.04,0,1.825035104,0.416698951,0.525377679,0.663315714,0.195412125,0.370809413,0.002028977,0.05624192,0.104379074,0,0,0.174964896,0.020447228,0.259562065,0.327258119,0.413179816,4.159298956,0.413179816,0.316568934,0.208808745,0.602554975,0,-0.02588181,0.442311352,0.020447228,1,0,0.087482448,0.575833265,0.183121682,0.575833265,0.24035326,0.316568934,0.208808745,0.056187767,0.022331548,0.056187767,0.728299438,-10.00180427,-10.00180427,0.191269912,0.042662201,0.042662201,0.135082145,67,67,2.5,998.15,
68,61.9,0.57,19.9,2.6,0.21,0.19,0.44,8.9,5.3,0,0,2,0,0,0,0,0.694171165,0.003176421,0.001994713,0.024384018,0.005286908,0.131509134,0.09675715,0.037912318,0.004808175,0,0,0.548241112,0.002508667,0.00157538,0.019257961,0.004175483,0.20772604,0.152833337,0.059884629,0.003797391,0,0,0.115249515,0.115249515,47.3,2.92,3.95,13.68,1.23,8.64,17.09,4.15,0.03,0,1.846553874,0.502832257,0.446624902,0.714851843,0.181741812,0.314120353,0.001494103,0.040671583,0.085745861,0,0,0.153446126,0.028295685,0.302126742,0.268354555,0.429518703,4.134636587,0.429518703,0.267779071,0.178845831,0.599561444,0,-0.022889996,0.52959141,0.028295685,1,0,0.076723063,0.63812878,0.155664189,0.63812878,0.32407072,0.267779071,0.178845831,0.115705128,0.046332794,0.115705128,1.086976692,-8.971790793,-8.971790793,0.207504002,0.115249515,0.115249515,0.091798874,68,68,2,1103.15,
69,61.5,0.63,19.8,2.7,0.28,0.32,0.6,8.8,5.4,0,0,2,0,0,0,0,0.689212409,0.005346093,0.002657793,0.025304498,0.007204475,0.130758546,0.095604379,0.038601153,0.005310654,0,0,0.544847416,0.00422628,0.002101082,0.020004124,0.005695399,0.206738749,0.151157461,0.061031224,0.004198265,0,0,0.174415736,0.174415736,48.9,1.79,3.16,10.75,1.23,10.81,18.26,3.37,0.12,0,1.891260727,0.623270805,0.347701852,0.756687317,0.144041138,0.252708345,0.005920826,0.040293295,0.052074493,0,0,0.108739273,0.035301864,0.360760112,0.201255951,0.437983937,4.113958797,0.437983937,0.221996768,0.125705083,0.638468755,0,-0.012232741,0.641895882,0.035301864,1,0,0.054369637,0.70231768,0.134327488,0.70231768,0.432857554,0.221996768,0.125705083,0.117860691,0.042610323,0.117860691,1.336412045,-8.412961157,-8.412961157,0.228392634,0.174415736,0.174415736,0.110531943,69,69,2,1133.15,
70,61,0.47,20.5,2.8,0.23,0.17,0.35,9.5,5,0,0,5.6,0,0,0,0,0.68541101,0.002847598,0.002188942,0.026310874,0.004213688,0.13573818,0.103481327,0.035836022,0.00397236,0,0,0.537553851,0.002233313,0.001716742,0.020635081,0.00330471,0.212913363,0.162316581,0.056210919,0.003115441,0,0,0.097656434,0.097656434,47.1,3.73,3.68,14.56,1.31,7.2,15.42,4.95,0.1,0,1.862631971,0.424470182,0.481530183,0.653376719,0.171518464,0.379540812,0.005045041,0.043879591,0.11095438,0,0,0.137368029,0.034150435,0.272204963,0.308796498,0.418998538,4.132947343,0.418998538,0.260849646,0.220680537,0.541709856,0,-0.027406997,0.468501628,0.034150435,1,0,0.068684015,0.584692704,0.160653831,0.584692704,0.261279983,0.260849646,0.220680537,0.122777778,0.056267846,0.122777778,1.229549308,-8.965640644,-8.965640644,0.196141303,0.097656434,0.097656434,0.073363525,70,70,2,1048.15,
