Sample_ID_Gt,SiO2_Gt,TiO2_Gt,Al2O3_Gt,Cr2O3_Gt,FeOt_Gt,MnO_Gt,MgO_Gt,CaO_Gt,Na2O_Gt,Ti_Gt,Ni_Gt,Zn_Gt,Ga_Gt,Sr_Gt,Y_Gt,Zr_Gt
173/033/K054/6,42.75,0.08,21.09,3.92,6.54,0.26,20.31,5.1,0,479.587554703,27.94,2.76,2.11,,2.21,32.89
173/033/K054/6,42.18,0.1,18.91,6.11,7.14,0.42,20.04,5.6,0,599.484443379,27.95,5.73,2.28,,9.73,85.29
EAK807,42.13,0.04,22.4,2.49,8.33,0.47,20.64,4.83,0,239.793777351,27.97,0,4.47,,2.52,6.2
EAK807,42.48,0,21.57,2.26,7.99,0.3,20.17,4.75,0.01,0,27.97,0,4.47,,2.52,6.2
EAF044,41.73,0.06,21.95,3.75,6.82,0.38,19.91,5.05,0,359.690666027,27.98,0,1.959,,10.79,42.94
EAF047,42.42,0.07,20.42,5,6.16,0.38,20.33,5.04,0,419.639110365,27.99,0,2.19,,8.27,54.33
173/033/K017/6,42.24,0.09,22.27,2.32,7.44,0.5,20.26,5.04,-0.99,539.535999041,27.99,8.42,2.23,,11.73,46.89
173/033/K017/6,42.59,0.03,20.43,4.5,6.61,0.35,20.61,5.15,-0.99,179.845333014,28,5.45,0.67,,2.78,52.73
173/033/K054/6,42.3,0.08,21.76,3.77,6.31,0.39,21.93,4.72,0,479.587554703,28,5.51,1.97,,4.77,68.97
173/033/K017/6,42.64,0.1,19.74,5.12,6.49,0.46,20.67,4.57,-0.99,599.484443379,28.01,6.14,0.69,,30.79,137.02
173/033/K054/6,42.97,0.08,20.47,4.79,6.26,0.35,21.27,4.94,0,479.587554703,28.03,4.12,1.55,,8.46,61.82
BoshofRoad Dump,41.671,0.0401278136,22.204,1.399,10.15,0.525,18.632,4.479,0.051,240.56,28.03,10.04476,3.96,,14.72,22.62
173/033/K054/6,42.49,0.07,19.95,5.14,6.08,0.33,20.47,5.03,0,419.639110365,28.04,0.38,1.3,,2.5,68.94
173/033/K054/6,42.98,0.08,20.69,4.64,6.43,0.38,21.06,5.13,0,479.587554703,28.05,3.24,1.53,,4.66,47.35
173/033/K054/6,41.9,0.08,20.6,4.72,6.63,0.41,19.96,5.28,0,479.587554703,28.08,3.01,2.59,,7.29,105.27
173/034/0021/2,41.93,0.08,18.47,6.96,7.04,0.5,19.12,6.13,0,479.587554703,28.09,10.3,3.87,,12.01,74.43
173/033/K054/6,42.19,0.04,21.54,3.79,6.07,0.29,21.53,4.83,0,239.793777351,28.09,2.67,2.01,,1.79,10.79
173/034/0021/2,41.29,0.06,20.72,5.11,6.41,0.41,19.33,5.3,0.01,359.690666027,28.1,5.95,2.6,,4.46,53.32
173/033/K054/6,43.05,0.07,21.08,3.79,6.3,0.22,21.11,4.77,0,419.639110365,28.12,4.16,2.14,,2.2,26.37
173/034/K007/203,43.04,0,20.47,4.94,6.48,0.16,21.26,4.85,0,0,28.13,12.7,1.89,,16.46,92.44
173/033/0087/5,43.76,0.11,21.23,4,6.82,0.36,21.2,3.69,0,659.432887717,28.14,0,2.23,,0.491,11.84
173/033/K017/6,41.98,0.13,20.48,4.47,6.72,0.36,20.47,5.14,-0.99,779.329776392,28.15,9.61,2.27,,6.06,113.76
173/033/K054/6,42.39,0.07,20.57,3.88,6.32,0.39,20.9,4.75,0,419.639110365,28.16,1.84,1.32,,2.78,45.86
EAK806,40.83,0.17,21.6,2.26,12.77,0.62,18.13,4.3,0.07,1019.12355374,28.17,0,10.02,,24.53,37.8
EAK806,40.91,0,21,2.04,12.41,0.53,18.37,4.26,0.02,0,28.17,0,10.02,,24.53,37.8
173/033/0087/14,42.51,0.09,20.42,3.72,5.9,0.43,23.52,4.01,0,539.535999041,28.19,0,2.327,,27.9,43.1
Wesselton,40.4,0.02068444,20.7,4.2,6.91,0.368,20.4,5.33,0.02,124,28.2,9.054,1.72,,2.36,30.4
AB0929,40.4,0.02068444,20.7,4.2,6.91,0.368,20.4,5.33,0.02,124,28.2,13,1.72,,2.36,30.4
173/033/K054/6,42.4,0.07,20.59,4.28,6.55,0.3,20.48,4.92,0,419.639110365,28.2,4.54,2.44,,3.79,47.87
173/034/K007/203,42.21,0,20.39,4.65,6.22,0.13,21.43,4.49,0,0,28.2,19.38,1.89,,20.45,73.39
173/033/K054/6,42.51,0.13,19.93,5.37,6.48,0.4,20.89,5.04,0,779.329776392,28.21,3.62,2.01,,14.89,88.8
EAF047,41.74,0.07,21.29,3.8,8.22,0.43,18.91,5.2,0,419.639110365,28.23,0,9.52,,14.15,12.12
173/033/K054/6,42.51,0.09,20.4,4.97,6.35,0.44,20.98,5.14,0,539.535999041,28.24,6.67,1.54,,4.9,54.43
EAF047,42.18,0.06,21.75,2.63,8.37,0.39,19.85,4.48,0,359.690666027,28.24,0,4.96,,8.53,7.55
EAF047,42.67,0.15,20.5,4.55,6.57,0.36,20.78,4.95,0.08,899.226665068,28.25,0,3.64,,52.09,59.33
173/033/K054/6,42.41,0.05,20.8,3.99,6.25,0.37,20.43,4.89,0,299.742221689,28.25,3.08,1.87,,3.65,40.89
173/033/K054/6,43.25,0.1,20.69,4.37,6.76,0.54,20.66,4.93,0.05,599.484443379,28.26,4.89,2.38,,1.63,27.32
173/034/K001/167,42.85,0.06,21.3,4.16,6.79,0.14,21.38,4.65,0,359.690666027,28.27,13.86,2.6,,12.25,77.81
173/033/K061/73,42.27,0.08,20.56,4.37,6.72,0.33,21.13,5.07,0,479.587554703,28.27,0,2.5,,2.248,30.96
173/033/K054/6,42.42,0.1,20.58,4.8,6.74,0.36,21.28,5.19,0,599.484443379,28.28,3.66,1.48,,10.35,120.89
FrankSmith,41.7,0.13,21.5,3.64,8.38,0.48,19.8,5.14,0.04,779.329776392,28.3,15.324,11.766,,11.848,43.516
Wesselton,39.9,0.1401204,20.2,4.6,6.98,0.396,20.5,5.2,0.05,840,28.3,15.14,2.1,,17.73,106.5
AB0954,39.9,0.1401204,20.2,4.6,6.98,0.396,20.5,5.2,0.05,840,28.3,13,2.1,,17.73,106.5
173/033/K017/6,41.99,0.14,20.46,4.6,6.57,0.43,20.4,5.09,-0.99,839.27822073,28.33,9.81,1.94,,19.42,130.32
173/033/K054/6,42.61,0.06,20.6,4.36,6.18,0.37,21.56,5.07,0,359.690666027,28.34,3.27,1.7,,3.85,83.56
173/033/K054/6,42.3,0.07,20.89,4.07,6.13,0.33,21.66,4.78,0,419.639110365,28.36,4.19,2,,2.78,21.58
173/033/K054/6,42.94,0.11,21.86,3.81,6.17,0.38,21.29,4.89,0,659.432887717,28.36,2.91,1.61,,5.81,111.18
173/034/K007/203,42.58,0,19.78,4.83,6.25,0.2,20.72,4.82,0,0,28.36,10.97,1.93,,34.52,82.52
173/033/K054/6,42.65,0.04,21.13,4.03,6.67,0.42,20.95,5.21,0,239.793777351,28.37,3.23,2.09,,0.47,12.78
173/033/K144/5,41.3,0.12,18.68,7.11,6.39,0.35,20.14,5.92,0,719.381332054,28.38,10.27,3.69,,5.93,47.18
EAK807,42.21,0.02,21.83,2.22,8.16,0.46,20.24,4.57,0.04,119.896888676,28.38,0,4.76,,12.51,15.83
EAK807,42.74,0,21.85,2.12,8.41,0.35,21.06,4.53,0.03,0,28.38,0,4.76,,12.51,15.83
173/033/K054/6,42.32,0.07,20.2,4.92,6.47,0.33,20.42,4.97,0,419.639110365,28.38,4.33,2.3,,4.39,54.52
EAK807,42.23,0.02,20.6,4.15,6.37,0.31,21.56,4.14,0,119.896888676,28.4,0,1.96,,6.37,71.9
EAK807,42.58,0,20.41,4.06,6.32,0.19,22.01,4.24,0.04,0,28.4,0,1.96,,6.37,71.9
Wesselton,40.3,0.06655719,20.9,3.73,8.34,0.472,19.4,5.25,0.032,399,28.4,11.3915,4.49,,13.78,34.6
AB0959,40.3,0.06655719,20.9,3.73,8.34,0.472,19.4,5.25,0.032,399,28.4,13,4.49,,13.78,34.6
173/034/0021/2,41.44,0.03,19.51,5.32,6.6,0.41,19.97,5.31,0.04,179.845333014,28.42,6.78,2.87,,3.19,51.13
173/033/K054/6,42.51,0.1,19.74,4.95,6.74,0.42,19.94,5.05,0,599.484443379,28.43,3.74,3,,5.8,97.6
173/033/0004/234,42.51,0.15,20.41,4.38,6.65,0.42,21.6,4.94,0,899.226665068,28.45,7.16,2.14,,8.08,39.44
173/033/K054/6,41.46,0.1,17.97,7.68,7.59,0.52,18.84,6.93,0,599.484443379,28.45,7.03,5.87,,3.03,36.2
173/033/K054/6,42.68,0.05,21.13,4.24,6.03,0.32,20.75,4.7,0,299.742221689,28.46,2.17,1.33,,2.04,57.23
173/034/0021/2,42.9,0.02,20.47,5.15,6.45,0.39,20.48,4.05,0.06,119.896888676,28.47,4.71,1.25,,2.66,45.49
173/033/K054/6,42.2,0.08,21.08,3.98,6.45,0.33,20.85,4.95,0,479.587554703,28.49,5.9,2.15,,2,34.38
173/033/K017/6,42.08,0.17,20.46,4.85,6.73,0.38,20.63,5.12,-0.99,1019.12355374,28.52,9.15,2.03,,23.68,108.98
173/033/K017/6,42.3,0.05,20.98,4.32,6.37,0.39,20.39,5.21,-0.99,299.742221689,28.53,7.62,1.93,,2.01,96.9
173/033/K144/5,41.38,0.18,18.51,7.42,6.79,0.49,19.29,6.05,0,1079.07199808,28.54,10.84,6.29,,2.65,4.36
173/033/K054/6,42.84,0.12,20.54,4.76,6.23,0.33,21.29,4.92,0,719.381332054,28.55,2.5,1.59,,0.7,27.98
173/033/K054/6,42.79,0.04,21.64,3.98,6.15,0.34,21.71,4.82,0,239.793777351,28.55,2.43,1.82,,0.67,20.6
173/033/K144/5,41.6,0.12,18.66,6.43,7.16,0.41,19.54,5.98,0,719.381332054,28.55,10.71,4.76,,6.49,57.55
173/033/0087/14,43.47,0.1,20.37,3.62,6.32,0.4,23.01,3.76,0,599.484443379,28.57,0,1.954,,63.13,56.46
173/033/K017/6,41.86,0.14,20.64,4.58,6.62,0.35,20.72,5.13,-0.99,839.27822073,28.58,8.01,2.29,,10.54,109.78
173/033/K054/6,42.39,0.07,20.76,3.97,6.42,0.38,20.52,4.49,0,419.639110365,28.58,5.08,1.74,,7.24,89.58
173/033/K115/1,42.52,0.05,20.75,3.83,6.52,0.4,21.64,4.88,0,299.742221689,28.58,8.37,2.51,,0.54,11.44
173/033/0004/284,41.99,0.07,20.67,4.3,6.36,0.33,21.02,4.84,0.01,419.639110365,28.59,12.25,1.86,,5.46,61.34
173/033/0004/289,41.23,0.07,20.64,4.53,6.64,0.37,21.07,5,0.01,419.639110365,28.59,11.3,2.27,,4.73,64.24
173/033/K017/6,42.23,0.06,20.19,4.9,6.98,0.46,19.7,5.45,-0.99,359.690666027,28.59,10.37,2.46,,9.62,111.25
173/033/K054/6,42.76,0.1,20.95,4.07,6.87,0.38,21.15,4.99,0,599.484443379,28.59,4.84,3.59,,8.13,114.84
173/033/K054/6,42.59,0.06,20.24,5.5,6.27,0.41,20.38,5.33,0,359.690666027,28.59,3.24,1.55,,1.82,48.48
EAF044,41.83,0.03,21.26,4.01,7.22,0.42,20.5,4.89,0.02,179.845333014,28.59,0,2.65,,18.68,54.07
173/033/0087/5,43.26,0.1,21.09,3.93,6.84,0.37,20.55,4.12,0,599.484443379,28.6,0,1.26,,14.25,65.29
173/033/K054/6,43.25,0.04,20.22,4.65,6.46,0.33,20.56,5.14,0,239.793777351,28.6,2.95,2.14,,3.53,43.9
PulsatorDump,42.36,0.054013078,21.96,2.545,8.067,0.385,20.288,5.07,0.027,323.8,28.6,10.7523,3.2,,12.8,53.3
173/033/K054/6,42.72,0.04,20.45,4.22,6.28,0.29,20.54,4.94,0,239.793777351,28.61,2.65,1.62,,0.79,20.38
EAK807,41.99,0.02,20.59,4.21,6.21,0.34,20.5,5.13,0,119.896888676,28.62,0,2.57,,16.82,50.22
EAK807,42.07,0,21.31,3.95,6.46,0.23,21.24,4.94,0.01,0,28.62,0,2.57,,16.82,50.22
173/033/K017/6,41.93,0.1,21.13,4.4,6.71,0.36,20.61,5.03,-0.99,599.484443379,28.63,7.52,1.94,,10.3,78.35
173/033/K061/73,42.78,0.07,19.78,5.49,6.21,0.36,21.15,4.34,0,419.639110365,28.64,0.98,0.7,,0.26,23.95
173/033/K054/6,42.49,0.12,19.39,5.68,6.42,0.35,20.72,5.32,0,719.381332054,28.64,4.76,2.77,,6.96,62.62
173/033/0004/284,41.57,0.1,19.91,4.64,7.86,0.44,20.26,5.17,0.01,599.484443379,28.65,12.15,1.84,,16.94,116.62
173/033/K054/6,42.68,0.03,20.82,4.49,6.4,0.36,20.79,4.97,0,179.845333014,28.66,1.28,1.77,,5.49,83.21
173/034/0021/2,42.16,0.07,19.87,5.54,5.96,0.36,21.03,4.96,0.09,419.639110365,28.67,3.98,0.32,,54.27,219.13
173/033/0004/284,41.57,0.01,19.46,5.51,7,0.4,20.83,5.52,0,59.9484443379,28.69,11.85,1.99,,1.67,31.1
173/033/K054/6,42.79,0.1,20.58,4.82,6.51,0.39,20.36,5.14,0,599.484443379,28.69,2.63,2.58,,8.16,61.81
173/033/K054/6,42.64,0.12,21.6,4.09,6.08,0.34,22.22,4.03,0,719.381332054,28.69,3.78,1.23,,5.11,58.7
173/033/K054/6,42.93,0.08,20.11,5.37,6.26,0.41,20.24,5.28,0,479.587554703,28.7,3.82,1.23,,1.94,71.09
PulsatorDump,42.411,0.035430444,22.365,1.859,8.661,0.404,20.453,4.688,0.034,212.4,28.7,9.8054,4.3,,12,15.2
173/034/0021/2,41.37,0.1,18.93,6.78,7.11,0.4,18.84,6.09,0.05,599.484443379,28.71,9.75,4.98,,11.86,71.11
EAF044,41.46,0.11,21.01,4.79,7.02,0.43,18.59,5.13,0.05,659.432887717,28.73,0,2.87,,8.69,71.41
EAK090,40.76,0.06,19.43,5.71,7.01,0.48,20.17,5.44,0.06,359.690666027,28.73,0,4.52,,4.42,70.07
173/033/K054/6,42.85,0.1,19.46,5.7,6.52,0.38,19.85,5.06,0,599.484443379,28.74,3.61,2.09,,8.41,75.97
173/033/K017/6,42.34,0.16,19.72,4.84,7.06,0.48,19.82,5.46,-0.99,959.175109406,28.75,48.19,3.2,,25.42,99.46
EAF044,42.3,0.03,20.89,4.68,6.27,0.33,20.59,5.13,0,179.845333014,28.77,0,1.9,,18.67,47.52
173/033/K054/6,42.33,0.1,20.68,5.24,6.2,0.34,20.61,5.34,0,599.484443379,28.78,3.22,1.78,,3.39,51.61
173/033/K017/6,42.7,0.05,19.79,5.48,6.51,0.35,20.11,5.33,-0.99,299.742221689,28.79,16.89,1.48,,3.15,56.26
173/033/0004/234,42.57,0.12,20.61,4.67,6.82,0.37,21.06,5.26,0,719.381332054,28.81,7.61,2.14,,4.27,58.58
173/033/0004/284,41.57,0.09,20.48,4.44,6.4,0.4,21.18,5,0.06,539.535999041,28.82,14.39,1.67,,34.38,88.08
173/034/0021/2,41.85,0.11,19.72,5.91,6.79,0.46,20,5.29,0.11,659.432887717,28.82,3.55,2.07,,11.76,73.83
173/033/K054/6,42.29,0.08,21.05,4.72,6.21,0.42,21.06,5.1,0,479.587554703,28.82,2.48,1.81,,1.38,19.91
173/033/K054/6,43.13,0.07,21.18,4.09,6.58,0.35,20.66,4.89,0,419.639110365,28.82,3.17,1.68,,4.84,61.11
173/033/K061/73,41.86,0.08,18.85,6.62,6.03,0.34,20.13,5.27,0,479.587554703,28.82,7.3,2.2,,2.42,54.74
173/034/0021/2,42.07,0.07,19.8,5.17,6.76,0.41,19.5,5.14,0.05,419.639110365,28.83,3.55,2.05,,4.32,58.62
173/033/0087/5,43.24,0.06,20.79,4.42,6.54,0.3,21.06,4.11,0,359.690666027,28.84,0,1.636,,4.69,43.77
173/033/K054/6,42.85,0.08,21.35,3.51,6.21,0.28,21.21,4.8,0,479.587554703,28.85,2.5,2.1,,4.37,38
173/033/K144/5,41.42,0.11,19.17,6.19,6.49,0.43,20,5.31,0,659.432887717,28.86,9.68,2.9,,3.47,39.06
173/034/K001/167,43.62,0,19.08,6.77,5.74,0.21,24.49,0.93,0,0,28.86,13.12,1.07,,0.78,14.43
173/033/K054/6,42.77,0.1,19.9,5.61,6.44,0.34,20.88,4.95,0,599.484443379,28.88,3.17,2.18,,9.22,90.99
EAF045,42.9,0.07,20.11,5.25,6.77,0.44,20.04,5.27,0.02,419.639110365,28.88,0,2.409,,36.98,103.47
EAK807,42.33,0.01,21.67,2.53,8.18,0.44,20.34,4.51,0.02,59.9484443379,28.88,0,5.03,,5.64,22.24
EAK807,41.83,0,21.76,2.18,8.32,0.23,20.74,4.68,0.04,0,28.88,0,5.03,,5.64,22.24
173/033/K054/6,43.18,0.06,21.05,4.05,6.4,0.36,21.37,4.79,0,359.690666027,28.89,4.33,1.93,,3.66,42.76
173/033/K054/6,42.33,0.09,19.5,5.81,6.84,0.34,19.71,5.67,0,539.535999041,28.9,4.13,4.27,,3.31,44.39
173/034/0021/2,42.78,0.13,20.27,5.24,6.54,0.4,19.36,5.11,0.04,779.329776392,28.91,7.16,2.48,,4.52,53.98
173/033/K061/73,42.51,0.05,20.65,4.39,6.48,0.4,20.93,5.08,0,299.742221689,28.93,0,2.39,,0.797,3.57
173/033/K017/6,42.48,0.08,21.49,3.85,6.33,0.44,20.73,4.85,-0.99,479.587554703,28.93,9.34,2.13,,0.63,13.03
173/033/K054/6,41.8,0.07,21.25,3.95,6.43,0.32,20.44,4.98,0,419.639110365,28.93,4.82,2.28,,1.66,30.59
173/033/K054/6,42.69,0.07,20.89,4.13,6.72,0.32,20.67,4.77,0,419.639110365,28.93,5.51,2.6,,2.27,33.84
173/033/K144/5,41.52,0.1,18.69,6.28,7.59,0.52,19.15,5.84,0,599.484443379,28.96,10.9,4.25,,3.55,69.79
173/034/0021/2,41.51,0.07,20.37,4.93,6.65,0.39,20.3,5.19,0.05,419.639110365,28.97,3.69,2.53,,4.35,55.51
173/033/K054/6,43.11,0.07,21.29,3.89,6.52,0.33,21.51,4.76,0,419.639110365,28.97,1.49,1.66,,2.38,41.57
173/033/K017/6,41.83,0.08,20.78,4.5,6.42,0.37,20.08,5.34,-0.99,479.587554703,28.98,8.62,1.95,,4.89,64.95
173/033/K017/6,42.56,0.12,21.03,4.17,6.63,0.39,20.23,5.16,-0.99,719.381332054,28.98,13.81,2.06,,5.55,111.33
173/033/K054/6,42.19,0.15,20.39,4.68,6.8,0.37,20.33,5.1,0,899.226665068,28.98,3.97,2.97,,9.29,95.75
173/033/K054/6,42.52,0.09,20.63,4.01,6.49,0.34,20.66,4.84,0,539.535999041,28.99,4.37,2.08,,1.78,26.58
173/033/K054/6,43.38,0.14,21.25,4.26,6.57,0.29,20.73,4.95,0,839.27822073,28.99,4.62,1.59,,4.28,41.8
EAF044,42.44,0.02,21.41,3.8,6.97,0.39,20.82,4.8,0.02,119.896888676,28.99,0,2.78,,16.83,40.83
173/033/K054/6,42.65,0.07,20.3,5.2,6.12,0.31,21.18,4.86,0,419.639110365,29.01,3.44,1.5,,4.35,93.42
173/033/K054/6,43.19,0.19,21.14,3.62,6.31,0.32,20.75,4.75,0,1139.02044242,29.02,1.08,1.59,,9.55,144.16
173/033/K054/6,42.69,0.04,21.03,4.23,6.19,0.37,20.5,4.88,0,239.793777351,29.02,4.36,1.74,,1.11,26.04
173/033/0087/5,42.88,0.12,21.13,4.55,6.16,0.36,21.33,4.54,0,719.381332054,29.03,0,2.48,,0.816,26.74
173/033/0087/14,42.82,0.09,22.04,3.2,6.42,0.38,22.18,3.87,0,539.535999041,29.05,0,2.436,,8.84,23.39
173/033/K054/6,42.44,0.13,19.68,5.83,6.53,0.36,20.08,5.1,0,779.329776392,29.05,3.63,3.91,,20.21,249.56
173/033/K017/6,41.69,0.13,20.04,5.1,6.46,0.37,20.38,5.54,-0.99,779.329776392,29.06,12.58,2.63,,6.89,76.65
173/033/K115/1,41.91,0.15,20.09,4.86,6.46,0.38,20.27,5.27,0,899.226665068,29.07,6.3,4.29,,6.52,20.38
173/033/0004/234,41.75,0.1,20.72,4.3,6.61,0.34,21.27,5.03,0,599.484443379,29.09,9.14,2.1,,2.45,41.09
173/033/K054/6,43.46,0.08,21.07,4.08,6.39,0.39,20.57,4.99,0,479.587554703,29.09,3.51,2.54,,2.18,42.34
EAF044,40.8,0.17,20.64,3.48,13.84,0.6,15.23,4.86,0.06,1019.12355374,29.09,0,7.54,,37.75,53.03
173/034/0021/2,41.83,0.11,20.02,5.51,6.87,0.41,20.1,5.51,0.08,659.432887717,29.1,4.1,2.99,,6.69,64.34
173/034/K007/203,43.04,0,20.59,5.15,6.05,0.14,21.22,5.02,0,0,29.1,11.83,2.01,,6.1,75.59
173/033/K054/6,42.31,0.06,21.63,3.77,6.4,0.29,21.52,4.77,0,359.690666027,29.12,4.72,2.06,,2.25,30.63
173/033/K017/6,42.01,0.09,22.45,2.24,8.97,0.51,19.53,4.59,-0.99,539.535999041,29.13,11.18,3.48,,8.33,7.34
173/033/K054/6,41.78,0.23,21.17,3.32,11.63,0.55,17.37,5.29,0,1378.81421977,29.14,10.37,7.64,,22.77,61.44
EAF047,43.39,0.03,21.82,2.66,8.1,0.49,19.66,4.88,0,179.845333014,29.14,0,4.49,,7.85,38.83
173/033/0004/289,41.69,0.09,20.68,4.11,6.84,0.37,21.29,4.46,0.05,539.535999041,29.15,15.18,2.14,,24.31,82.27
173/033/0004/281,40.91,0.12,19.5,5.22,6.82,0.41,20.77,5.13,0.03,719.381332054,29.15,16.63,2.16,,11.06,83.89
173/033/K061/73,42.14,0.05,19.86,5.68,6.07,0.29,21.23,4.07,0,299.742221689,29.15,6.32,1.27,,1.29,13.04
173/033/K115/1,41.45,0.11,18.96,6.83,5.94,0.3,20.64,5.19,0,659.432887717,29.18,7.3,1.07,,4.76,104.84
173/034/0021/2,41.19,0.11,19.08,6.58,6.58,0.45,19.43,5.49,0.03,659.432887717,29.19,5.18,1.77,,30.16,135.21
173/033/K144/5,41.51,0.17,19.26,5.94,7.59,0.38,19.47,5.48,0,1019.12355374,29.19,10.73,5.62,,6.19,74.22
173/034/0021/2,43.2,0.12,20.07,5.23,7,0.39,20.01,5.25,0.06,719.381332054,29.2,6.8,1.88,,7.83,79.26
173/033/K061/73,41.73,0.08,19.58,5.59,5.36,0.34,21.6,4.25,0,479.587554703,29.2,15.97,0.15,,0.54,144.84
173/033/K144/5,41.39,0.13,18.69,6.42,6.98,0.35,20.03,5.66,0,779.329776392,29.2,10.28,5.67,,7.33,85.14
173/033/K054/6,42.63,0,20.85,4.04,6.21,0.36,20.86,4.99,0,0,29.21,4.33,2.33,,1.97,43.77
173/033/0004/281,41.65,0.06,19.38,5.16,6.97,0.4,20.43,5.4,0.03,359.690666027,29.22,12.51,1.93,,6.78,111.3
173/034/0021/2,42.01,0.07,20.41,4.97,6.8,0.44,20.2,4.97,0.1,419.639110365,29.22,2.03,2.5,,5.91,63.47
173/033/0004/284,41.32,0.1,20.52,4.37,6.56,0.4,20.82,4.87,0.03,599.484443379,29.25,12.66,1.55,,44.11,80.39
173/033/K017/6,42.11,0.11,22.14,2.34,7.27,0.54,20.47,4.99,-0.99,659.432887717,29.25,15.55,2.85,,11.15,42.2
EAF044,41.74,0.05,21.74,4.05,6.79,0.39,20.2,5.06,0.02,299.742221689,29.25,0,2.47,,6.16,47.52
173/033/0087/14,42.24,0.08,21.7,3.58,6.66,0.33,21.69,3.91,0,479.587554703,29.25,0,2.418,,18.96,38.38
173/033/0087/5,43.07,0.12,20.11,4.7,6.4,0.45,19.98,4.2,0,719.381332054,29.27,0,1.93,,18.04,49.98
173/033/0087/14,42.76,0.09,20.26,3.6,6.46,0.34,22.16,3.92,0,539.535999041,29.27,0,2.71,,17.33,62.04
173/034/0021/2,42.18,0.07,19.47,5.84,6.92,0.42,20.27,5.52,0,419.639110365,29.31,5.09,2.06,,3.54,54.51
173/033/K144/5,41.01,0.13,19.52,6.06,7.53,0.5,19.44,5.5,0,779.329776392,29.32,11.59,5.47,,6.36,72.58
173/034/K007/203,43.13,0.1,21.78,3.44,6.77,0.18,21.44,4.39,0,599.484443379,29.38,12.8,9.44,,17.36,41.35
EAK090,41.44,0.76,17.4,6.41,6.87,0.29,21.3,5.55,0.08,4556.08176968,29.39,0,4.4,,3.87,67.29
EAK090,41.64,0,19.89,5.57,7.26,0.29,21.18,5.36,0.11,0,29.41,0,4.45,,3.68,61.63
173/034/0021/2,42.25,0.07,20.12,5.34,6.52,0.36,18.86,5.26,0.06,419.639110365,29.42,6.97,2.77,,3.03,41.88
EAF047,42.64,0.04,19.61,5.29,6.76,0.44,20.92,5.33,0,239.793777351,29.44,0,2.83,,8.92,74.15
Dutoitspan,41.225,0.01247004836,20.214,4.417,6.691,0.252,20.945,5.273,0.025,74.756,29.442,8.635426,2.184,,1.1062,23.231
173/033/0004/281,41.08,0.04,20.2,5.1,6.87,0.39,20.65,5.14,0.01,239.793777351,29.46,13.93,1.69,,5.09,68.18
173/034/K007/203,42.16,0,18.81,6.25,6.31,0.17,19.48,6.14,0,0,29.46,10.38,3.33,,1.37,19.96
173/033/K054/6,42.93,0.09,21.15,3.47,6.09,0.3,20.85,4.69,0,539.535999041,29.47,3.5,1.74,,1.69,20.24
173/033/0004/281,41.2,0.3,20.16,3.38,10.32,0.37,18.7,4.93,0.03,1798.45333014,29.48,19.11,9.96,,8.15,20.82
173/034/0021/2,41.76,0.06,21.03,4.24,6.53,0.36,20.6,5,0.06,359.690666027,29.48,4.69,3.12,,3.92,40.53
173/034/K007/203,42.23,0,18.25,6.9,5.76,0.1,21.15,4.39,0,0,29.48,11.26,3.69,,4.6,47.68
173/033/K115/1,42.1,0.08,20.47,4.9,5.83,0.36,21.65,5.01,0,479.587554703,29.48,7.65,1.43,,4.01,73.15
173/033/K115/1,41.79,0.13,19.05,5.95,6.07,0.34,21.01,4.83,0,779.329776392,29.5,6.03,1,,11.46,161.45
173/033/0087/14,42.99,0.08,20.81,3.35,6.77,0.44,21.96,4.05,0,479.587554703,29.5,0,2.7,,10.07,44.75
EAK807,42.46,0,21.42,3.51,6.84,0.4,21.54,4.08,0,0,29.52,0,2.067,,8.5,41.92
EAK807,41.95,0,21.55,3.36,6.53,0.26,21.95,4.03,0,0,29.52,0,2.067,,8.5,41.92
173/033/K054/6,42.56,0.05,20.81,4.4,6.41,0.34,21.07,5.15,0,299.742221689,29.53,3.87,1.77,,1.28,27.9
173/034/0021/2,42.38,0.05,19.36,6.14,6.18,0.36,20.89,4.57,0.04,299.742221689,29.54,3.28,0.87,,13.87,141.84
173/033/K054/6,42.95,0.1,21.39,3.74,6.5,0.38,20.97,4.91,0,599.484443379,29.54,3.08,2.19,,2.91,37.63
173/033/0087/14,42.17,0.09,17.74,7.01,6.64,0.4,19.94,6,0,539.535999041,29.55,0,4.95,,2.44,21.99
173/034/0021/2,41.58,0.11,19.49,6.7,6.54,0.41,19.04,5.48,0.06,659.432887717,29.57,8.1,1.55,,25.74,119.27
173/034/0021/2,41.82,0.09,19.04,6.52,6.84,0.39,19.92,5.64,0.03,539.535999041,29.57,4.72,2.86,,7.97,80.77
173/033/K054/6,43,0.09,20.91,3.9,6.11,0.37,20.8,4.68,0,539.535999041,29.57,4.55,1.75,,1.7,28.59
173/034/K007/203,42.02,0,20.16,4.58,5.89,0.06,21.04,5.02,0,0,29.58,10.93,2.47,,1.01,14.75
173/033/K017/6,42.44,0.06,20.76,4.41,6.63,0.37,20.32,5.18,-0.99,359.690666027,29.59,13.24,1.9,,2.08,61.75
EAF047,41.03,0.15,19.27,5.91,6.9,0.43,20.23,4.73,0.02,899.226665068,29.6,0,5.01,,9.58,22.12
